TEST,12/14/16 13:9:25,3784350,56254156,3681775,24384688,5798507,31983058,3136862,75418930,3089844,28861478,4281473,49800468,18.43,101.73,61.8,247
TEST,12/14/16 13:9:40,3788771,56255868,3685123,24386353,5819281,31983122,3136100,75418355,3089741,28861463,4293773,49800013,18.44,101.73,61.8,246
TEST,12/14/16 13:9:55,3788435,56256632,3688028,24384514,5862816,31984938,3146603,75419511,3090077,28863305,4288754,49800981,18.45,101.73,61.9,247
TEST,12/14/16 13:10:10,3821225,56252910,3696921,24380680,5803565,31980824,3142037,75415998,3087095,28858779,4297356,49795844,18.44,101.73,61.8,246
TEST,12/14/16 13:10:25,3823042,56253127,3688078,24384244,5881899,31982305,3146232,75416466,3103821,28861038,4292606,49798706,18.45,101.73,62.0,247
TEST,12/14/16 13:10:40,3805216,56250802,3676413,24373837,5800569,31979969,3140490,75413714,3103331,28858405,4286537,49795033,18.44,101.73,62.0,246
TEST,12/14/16 13:10:55,3818575,56252631,3686905,24381956,5845573,31982630,3138714,75416037,3093674,28862200,4297643,49799486,18.46,101.73,62.1,247
TEST,12/14/16 13:11:10,3839976,56251419,3693870,24378997,5839824,31981109,3140648,75415273,3086731,28861365,4261504,49797096,18.47,101.73,61.9,247
TEST,12/14/16 13:11:40,3843700,56250502,3684707,24383338,5837133,31983042,3137731,75413957,3096101,28861258,4290356,49796547,18.47,101.73,61.8,247
TEST,12/14/16 13:11:55,3832073,56249463,3701434,24383584,5831526,31980107,3145359,75410329,3097547,28859472,4305064,49794825,18.48,101.73,61.8,247
TEST,12/14/16 13:12:10,3837258,56246596,3705303,24378781,5839942,31978726,3140393,75408017,3097006,28858245,4295846,49791579,18.48,101.73,61.7,247
TEST,12/14/16 13:12:25,3797206,56246455,3694279,24376307,5846131,31978940,3144665,75407602,3100117,28857050,4258366,49790858,18.48,101.73,61.7,247
TEST,12/14/16 13:12:40,3784754,56244535,3675511,24374630,5792398,31978203,3141932,75406116,3087435,28858220,4290018,49789493,18.48,101.73,61.7,247
TEST,12/14/16 13:12:55,3787368,56242540,3660062,24375230,5810062,31975735,3136420,75402356,3092844,28855353,4289294,49788016,18.48,101.72,61.6,246
TEST,12/14/16 13:13:10,3820302,56242799,3672206,24374547,5781397,31976308,3132763,75402230,3091353,28855972,4281967,49788199,18.49,101.73,61.7,247
TEST,12/14/16 13:13:25,3782971,56242579,3662990,24372868,5832806,31977022,3146030,75402650,3096736,28856866,4287788,49788041,18.50,101.73,61.7,247
TEST,12/14/16 13:13:40,3832575,56243315,3698517,24377539,5854606,31976952,3167483,75403164,3101336,28856407,4290716,49787528,18.51,101.73,61.7,247
TEST,12/14/16 13:13:55,3808804,56242168,3672925,24376557,5833297,31976499,3142363,75401428,3091429,28856316,4289924,49786973,18.52,101.73,61.6,247
TEST,12/14/16 13:14:10,3818039,56241353,3683642,24377773,5810777,31975935,3150975,75399318,3106246,28855535,4273381,49785071,18.51,101.74,61.6,247
TEST,12/14/16 13:14:25,3812757,56240604,3692392,24383442,5801980,31976840,3156309,75398726,3099843,28855614,4284192,49785159,18.53,101.73,61.6,247
TEST,12/14/16 13:14:55,3810024,56238919,3694175,24378845,5819259,31976229,3137966,75397177,3100707,28855866,4272678,49783323,18.54,101.73,61.6,247
TEST,12/14/16 13:15:10,3856832,56229232,3676903,24363287,5898033,31967028,3149062,75385758,3104326,28848128,4321839,49772842,18.57,102.04,61.7,247
TEST,12/14/16 13:15:25,3830093,56221153,3709656,24361548,5934797,31961497,3145667,75377269,3103620,28844245,4278516,49765602,18.61,102.04,61.8,246
TEST,12/14/16 13:15:55,3830147,56208060,3692090,24360947,5841809,31954314,3146593,75363460,3095362,28838419,4320328,49755277,18.68,102.04,61.8,246
TEST,12/14/16 13:16:10,3862710,56204326,3748291,24355937,5895663,31954278,3138398,75359099,3095138,28837992,4314228,49752190,18.71,102.04,61.8,246
TEST,12/14/16 13:16:40,3889638,56195679,3707674,24352824,5860943,31947904,3152160,75348312,3107197,28833330,4515695,49744657,18.75,102.04,61.9,246
TEST,12/14/16 13:16:55,3827795,56191170,3715207,24353776,5914026,31946690,3152080,75343201,3098050,28831489,4275308,49740517,18.76,102.04,61.9,246
